systemId,Levee_year,urban_percentage
5105590225,1969,66.66666667
4705000166,1969,62.5
2205000062,1969,50
2205000060,1969,50
1305000004,1969,50
6005000477,1969,33.33333333
4705000128,1969,32.25806452
4705000123,1969,22.22222222
5105950071,1969,21.05263158
4705000048,1969,21.05263158
2205000063,1969,8.571428571
5305000029,1969,5.405405405
4705000125,1969,2.325581395
3405000115,1969,0.598802395
6005000625,1969,0
6005000499,1969,0
6005000497,1969,0
6005000495,1969,0
6005000479,1969,0
5505000019,1969,0
5305000030,1969,0
4705000156,1969,0
4705000127,1969,0
4705000126,1969,0
4705000124,1969,0
2205000077,1969,0
2205000076,1969,0
2205000075,1969,0
2205000074,1969,0
2205000071,1969,0
2205000066,1969,0
2205000065,1969,0
2205000059,1969,0
2205000058,1969,0
2205000003,1969,0
1805000535,1969,0
1805000009,1969,0
5105550002,1970,89.58333333
5105550003,1970,62.5
5105550001,1970,60.97560976
3005000016,1970,60.60606061
4705000018,1970,57.14285714
3605000095,1970,47.82608696
3905110001,1970,46.42857143
3605000008,1970,40.38461538
5805000003,1970,40
3405000072,1970,1.470588235
5105140001,1970,1.188455008
4705000094,1970,0.297619048
6005000015,1970,0
6005000002,1970,0
4905000023,1970,0
4905000019,1970,0
4605000001,1971,100
4505000006,1971,100
4305000003,1971,100
5205000311,1971,85.71428571
5205000313,1971,62.5
2305220001,1971,60
2305040001,1971,58.20895522
5205000312,1971,50
1505000045,1971,50
3905000016,1971,28.57142857
4705000093,1971,17.80821918
3805020015,1971,15.78947368
5205001151,1971,3.815844048
4705000090,1971,3.448275862
3905000034,1971,0.955414013
5105190001,1971,0.731707317
5105190002,1971,0.684931507
3605000129,1971,0.185528757
6005000210,1971,0
6005000155,1971,0
6005000079,1971,0
6005000029,1971,0
3905000006,1971,0
3405000020,1971,0
1805000724,1971,0
6005000005,1972,100
2405000013,1972,63.63636364
2405000012,1972,62.16216216
3805010023,1972,60.75757576
6005000585,1972,50
5705000042,1972,50
4705000061,1972,46.01769912
2205000007,1972,35.67839196
4905000017,1972,16.66666667
4805000008,1972,16.66666667
3605000141,1972,1.729559748
2205000006,1972,1.360544218
5305000019,1972,0
5205001191,1972,0
4905000015,1972,0
3605000146,1972,0
2205000029,1972,0
2205000028,1972,0
2205000008,1972,0
1705000268,1972,0
1505000935,1972,0
1505000042,1972,0
4305000037,1973,100
4305000035,1973,100
2305560001,1973,100
1505000852,1973,100
2205000054,1973,96.42857143
5105090001,1973,79.51807229
4305000033,1973,78.57142857
2205000013,1973,66.66666667
1505000057,1973,66.66666667
1805000507,1973,62.96296296
2205000011,1973,55
2305560002,1973,50
3805030008,1973,21.30750605
3405000035,1973,15.49573211
3405000031,1973,4.301075269
2405000026,1973,0
2205000055,1973,0
2205000052,1973,0
2205000037,1973,0
2205000033,1973,0
2205000021,1973,0
2205000012,1973,0
1805000559,1973,0
4505000017,1974,100
4505000016,1974,100
2305020004,1974,100
2305020003,1974,100
2305020002,1974,100
3805010087,1974,71.42857143
3805010088,1974,27.27272727
4505000013,1974,25
3905000040,1974,0.334549878
6005000320,1974,0
1805000508,1974,0
5105240001,1975,100
2705000022,1975,100
2705000020,1975,100
5105780003,1975,83.33333333
4705000096,1975,50
5105780002,1975,41.17647059
4305000050,1975,37.5
5105780001,1975,35.48387097
4705000153,1975,9.090909091
6005000065,1975,0
5105590100,1975,0
2305120001,1976,89.56521739
2305120002,1976,82.84023669
5105050001,1976,81.53846154
2305470001,1976,77.77777778
1105000072,1976,66.66666667
5705000026,1976,62.5
5205000301,1976,12.5
5205000923,1976,5.369515012
3905000015,1976,0.898876404
5905000020,1976,0.423280423
5205002131,1976,0.238663484
5205002130,1976,0
5205000302,1976,0
5105050002,1977,100
4305000046,1977,100
3905000021,1977,82.75862069
1805000534,1977,68.75
5805000005,1977,65.51724138
5805000004,1977,58.49056604
5305000001,1977,54.40844009
5305000002,1977,43.67088608
2405000007,1977,38.46153846
2305440001,1977,30.47619048
2305500001,1977,23.07692308
2305500001,1977,23.07692308
3805010030,1977,16.66666667
6005000190,1977,0
5205000741,1977,0
5105210001,1977,0
2205000010,1978,92.85714286
5705000021,1978,83.33333333
3805020006,1978,71.42857143
4505000021,1978,70.37037037
4705000137,1978,50
4505000015,1978,50
3805010043,1978,50
2205000032,1978,9.548611111
3605000045,1978,8.45323741
5905000023,1978,0.544277729
3805010042,1978,0
2205000031,1978,0
1805000836,1978,0
4305000052,1979,100
1805500528,1979,100
4905000030,1979,86.11111111
3805030012,1979,80.76923077
4905000031,1979,69.44444444
1805000546,1979,66.66666667
1305000617,1979,61.9047619
5505000013,1979,60
5505000012,1979,57.14285714
4905000029,1979,50
3805010002,1979,37.5
3805010001,1979,14.28571429
5105120001,1979,5
5105920005,1979,3.03030303
2205000024,1979,0
5505000014,1980,53.33333333
1805000858,1980,50
5105630002,1980,45.11278195
5105700001,1980,44.68085106
5805000020,1980,38.7755102
5805003001,1980,29.54545455
5805003001,1980,29.54545455
3605000099,1980,25
2205000027,1980,14.14141414
4705000138,1980,0
2205000056,1980,0
2205000026,1980,0
1805000835,1980,0
2405000029,1981,100
2405000028,1981,100
2405000022,1981,100
4705000028,1981,88
3905000004,1981,72.72727273
2305400001,1981,70.58823529
3805010080,1981,70.3125
5305000042,1981,63.63636364
3105000002,1981,32.25988701
4705000027,1981,31.88405797
3605000046,1981,0.461893764
5105230002,1982,100
5105230002,1982,100
5105230001,1982,100
2405000003,1982,100
1705000172,1982,100
5105920001,1982,96
5105920003,1982,93.02325581
5105920002,1982,92.75362319
5105920004,1982,75
2305350001,1982,75
3105000003,1982,62.16317365
3105000005,1982,44.30379747
5805000019,1982,35.59322034
4905000064,1982,33.33333333
2205000038,1982,21.81818182
5205001221,1982,2.252252252
5605810001,1982,0
2205000039,1982,0
1805001368,1983,100
1705000109,1983,100
3305000005,1983,75.28089888
3805010089,1983,59.45945946
5105100001,1983,55.23255814
5105100001,1983,55.23255814
5705000017,1983,37.5
6105001001,1983,30
2205000030,1983,21.51898734
3805020027,1983,6.060606061
4305000047,1983,0
3805020026,1983,0
2305150004,1984,100
2305150002,1984,100
5105630001,1984,79.54545455
5105030001,1984,72.22222222
4305000022,1984,66.66666667
3805010057,1984,66.66666667
2305150001,1984,66.66666667
3805020009,1984,62.55506608
3805010063,1984,50
3805020008,1984,46.15384615
6005000505,1984,30.76923077
3805010058,1984,0
3005000014,1984,0
3005000013,1984,0
3005000012,1984,0
4905000057,1985,100
4705000024,1985,100
4305000049,1985,100
3605000020,1985,78.51851852
4805000006,1985,72.72727273
5705000015,1985,52.94117647
1805000720,1985,50
1405000036,1985,33.33333333
1905031045,1985,28.57142857
2205000036,1985,16.32653061
5805000029,1985,14.81481481
6005000465,1985,0
5605280001,1985,0
1805000719,1985,0
1805000007,1986,100
2305330002,1986,84.61538462
2305330001,1986,80.47945205
2405000020,1986,65.2173913
2205000035,1986,53.22580645
3705000022,1986,1.01010101
6005000100,1986,0
1805000503,1986,0
6105005002,1987,100
4905000005,1987,100
5805000014,1987,80
5705000038,1987,61.53846154
4905000041,1987,57.14285714
3105000004,1987,42.8663654
4705000034,1987,2.525252525
4705000033,1987,1.647875108
6105005001,1987,0
5705000001,1987,0
4705000035,1987,0
1505000946,1987,0
5105020001,1988,96.55172414
4505000009,1988,92.30769231
5105800001,1988,80
3305000020,1988,68
4505000007,1988,55.55555556
5105800002,1988,49.43820225
5105800003,1988,39.62264151
4705000134,1988,12.85714286
4005000004,1988,0.85106383
4005000004,1988,0.85106383
4705000154,1988,0
1505000242,1988,0
1505000058,1988,0
5705000009,1989,94.33962264
5505000008,1989,0
4605000005,1989,0
2205000041,1990,92.30769231
5305000045,1990,85.18518519
5305000044,1990,80.95238095
5305000043,1990,75
5505000043,1990,70
5305000046,1990,64.28571429
4705000053,1990,56.41025641
2205000057,1990,54.16666667
2205000042,1990,50
1805001314,1990,14.28571429
5705000016,1990,0
4205000005,1991,100
5705000036,1991,66.66666667
3305000013,1991,66.66666667
5705000031,1991,63.63636364
5705000029,1991,62.5
5705000003,1991,62.06896552
5705000033,1991,60
4205000004,1991,60
5805000021,1991,50
5705000034,1991,50
5705000030,1991,20
5105300001,1991,8.22622108
3405000001,1991,7.06287683
5705000032,1991,0
4705000135,1991,0
1805000023,1992,100
5505000020,1992,91.66666667
2305540001,1992,20
2405000021,1992,8.450704225
4705000118,1992,0
1805100568,1992,0
6105004001,1993,100
5105150001,1993,100
4705000073,1993,62.74509804
4705000164,1993,3.396851698
1805200568,1993,0.155520995
1805000022,1994,100
4605000007,1994,96
3905100001,1994,91.12081514
4705000117,1994,87.5
3905100003,1994,84.44444444
3905100002,1994,75
2305200001,1994,71.11111111
5805000015,1994,27.27272727
5105550005,1995,100
4705000155,1995,100
4705000140,1995,100
4605000002,1995,100
5705000011,1995,93.5483871
3805010015,1995,83.92603129
4205000006,1995,78.26086957
5105890001,1995,48.27586207
5805000009,1995,29.28571429
5805000010,1995,19.24137931
5505000024,1995,6.512890095
5805000011,1995,0.91954023
3405000017,1995,0.753623188
