COMID,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005
1864,5.025892613791224,5.0422458435541015,5.064050149904606,5.1294630689561185,5.2112292177705095,5.276642136822023,5.369310438811666,5.4619787408013085,5.532842736440447,5.630962115017716,5.68002180430635,5.723630417007359,5.794494412646498,5.876260561460889,5.985282093213409,6.061597165440174,6.148814390842191,6.257835922594712,6.317797765058598,6.377759607522486,6.443172526573998,6.486781139275006,6.579449441264649,6.628509130553284,6.677568819841919,6.704824202780049,6.737530662305806,6.764786045243936,6.830198964295449,6.873807576996457,6.917416189697466,6.971926955573727,7.020986644862361,7.070046334150995,7.130008176614881,7.162714636140638,7.195421095666394,7.233578631779776,7.266285091305533,7.304442627418915,7.3262469337694185,7.358953393295176,7.397110929408559,7.418915235759062,7.435268465521941,7.451621695284818,7.473426001635324,7.473426001635324,7.495230307985827,7.527936767511584,7.566094303624967,7.598800763150722,7.626056146088852,7.680566911965113,7.707822294903243,7.914963205233033,8.160261651676207,8.46007086399564,8.808939765603707,9.10874897792314,9.364949577541564,9.653856636685745,9.888252929953666,10.051785227582448,10.19896429544835,10.378849822840012,10.558735350231672,10.716816571272826
1872,0.5888320833913545,0.5888320833913545,0.5888320833913545,0.5888320833913545,0.5888320833913545,0.5888320833913545,0.5888320833913545,0.5888320833913545,0.5908213809703794,0.5967892737074539,0.6186715470767272,0.6325966301299012,0.6485110107620999,0.6763611768684478,0.6942648550796714,0.7420079969762677,0.7658795679245658,0.8176013049792118,0.8693230420338578,0.9588414330899759,0.984702301617299,1.0185203604607214,1.036424038671945,1.074220692673417,1.1080387515168395,1.1358889176231872,1.1955678449939326,1.2333644989954047,1.255246772364678,1.2791183433129762,1.3049792118402992,1.3765939246851937,1.4661123157413116,1.553641409218405,1.7048280252242933,1.8221965823867592,1.8958005928106787,2.0251049354472936,2.1822594441902563,2.3294674650380953,2.474686188306909,2.6457657801030456,2.8685671089538283,2.9839463685372696,3.1371222821221822,3.3400306351827167,3.572778451928624,3.7916011856213574,4.002466728997991,4.394358352065886,4.758399809027432,5.094591099882631,5.377071356104159,5.574011816427619,5.778909467067179,5.888320833913545,6.019614474129185,6.123057948238477,6.228490719926794,6.327955598878036,6.427420477829278,6.522906761622471,6.626350235731763,6.7576438759474025,6.890926813742068,7.022220453957708,7.161471284489447,7.288786329547037
1877,0.7417029835735837,0.7417029835735837,0.7417029835735837,0.7417029835735837,0.7417029835735837,0.7417029835735837,0.7417029835735837,0.7417029835735837,0.7417029835735837,0.7417029835735837,0.7417029835735837,0.7417029835735837,0.7458933959101576,0.7500838082467315,0.7626550452564532,0.7626550452564532,0.7626550452564532,0.7626550452564532,0.771035869929601,0.775226282266175,0.7836071069393229,0.7919879316124707,0.7961783439490446,0.7961783439490446,0.8003687562856184,0.8003687562856184,0.8045591686221925,0.8045591686221925,0.8087495809587663,0.8171304056319141,0.8171304056319141,0.8171304056319141,0.8213208179684881,0.8338920549782098,0.8422728796513577,0.8506537043245055,0.8674153536708011,0.8841770030170969,0.8967482400268187,0.9051290646999663,0.9260811263828361,0.9596044250754274,0.9763660744217232,0.9889373114314448,1.0182701977874622,1.0182701977874622,1.0308414347971842,1.0434126718069057,1.0559839088166276,1.089507207509219,1.1104592691920885,1.1230305062018102,1.131411330874958,1.1523633925578278,1.1733154542406972,1.1775058665772713,1.1816962789138452,1.190077103586993,1.190077103586993,1.1984579282601409,1.2068387529332887,1.2236004022795843,1.2236004022795843,1.2277908146161582,1.2277908146161582,1.2319812269527322,1.2319812269527322,1.2319812269527322
1879,0.6635009432121252,0.6635009432121252,0.6635009432121252,0.6635009432121252,0.6635009432121252,0.6700058544200872,0.6700058544200872,0.6765107656280492,0.6765107656280492,0.6765107656280492,0.6765107656280492,0.6765107656280492,0.6830156768360112,0.6830156768360112,0.6830156768360112,0.6830156768360112,0.6895205880439732,0.6960254992519352,0.6960254992519352,0.7025304104598973,0.7090353216678592,0.7220451440837833,0.7285500552917452,0.7285500552917452,0.7350549664997073,0.7415598777076693,0.7545697001235933,0.7545697001235933,0.7545697001235933,0.7545697001235933,0.7545697001235933,0.7610746113315553,0.7610746113315553,0.7610746113315553,0.7740844337474793,0.7740844337474793,0.7805893449554413,0.8001040785793273,0.8066089897872895,0.8066089897872895,0.8261237234111753,0.8326286346191375,0.8391335458270994,0.8521433682430234,0.8586482794509855,0.8651531906589476,0.8651531906589476,0.8716581018669095,0.8716581018669095,0.8846679242828335,0.8976777466987576,0.9041826579067196,0.9106875691146815,0.9171924803226437,0.9367072139465296,0.9367072139465296,0.9497170363624536,0.9497170363624536,0.9692317699863398,0.9757366811943016,1.0017563260261497,1.0537956156898458,1.144864372601314,1.1643791062252,1.2424380407207443,1.3660313536720223,1.4180706433357184,1.4831197554153386
1892,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5351364805442629,0.5434331701651042,0.5434331701651042,0.555878204596366,0.5724715838380486,0.5807682734588899,0.5807682734588899,0.5849166182693105,0.5890649630797311,0.5932133078901518,0.6015099975109931,0.6056583423214137,0.6181033767526757,0.626400066373517,0.6346967559943583,0.6471417904256203,0.6471417904256203,0.6554384800464614,0.6554384800464614,0.6554384800464614,0.6554384800464614,0.6595868248568821,0.6595868248568821,0.6595868248568821,0.6595868248568821,0.6595868248568821,0.6595868248568821,0.6595868248568821,0.6595868248568821,0.6637351696673027
1897,0.5016482728966604,0.5016482728966604,0.5016482728966604,0.5064258754956762,0.5064258754956762,0.5064258754956762,0.5159810806937078,0.5255362858917395,0.5255362858917395,0.5303138884907553,0.5303138884907553,0.5303138884907553,0.5350914910897712,0.5350914910897712,0.539869093688787,0.539869093688787,0.5494242988868187,0.563757106683866,0.5685347092828819,0.5780899144809135,0.5876451196789452,0.5876451196789452,0.6163107352730399,0.6258659404710716,0.6306435430700874,0.6306435430700874,0.6401987482681191,0.6449763508671349,0.6545315560651666,0.6640867612631982,0.6688643638622139,0.6784195690602456,0.6784195690602456,0.6975299794563088,0.6975299794563088,0.7023075820553246,0.7070851846543404,0.7166403898523721,0.7309731976494195,0.7357508002484353,0.745306005446467,0.7500836080454828,0.7500836080454828,0.7596388132435145,0.7644164158425303,0.7644164158425303,0.7644164158425303,0.7644164158425303,0.7644164158425303,0.7691940184415461,0.7691940184415461,0.7691940184415461,0.7739716210405618,0.7787492236395777,0.7835268262385935,0.7835268262385935,0.7930820314366251,0.8121924418326885,0.8695236730208781,0.9698533276002101,1.0415173665854474,1.0701829821795423,1.0988485977736373,1.127514213367732,1.1657350341598587,1.1896230471549376,1.2230662653480484,1.2326214705460798
1911,0.4378704544240936,0.4378704544240936,0.4378704544240936,0.4378704544240936,0.4378704544240936,0.4378704544240936,0.4378704544240936,0.4378704544240936,0.4378704544240936,0.4432103380146313,0.448550221605169,0.4538901051957068,0.45922998878624444,0.4645698723767822,0.46990975596731993,0.46990975596731993,0.46990975596731993,0.46990975596731993,0.46990975596731993,0.46990975596731993,0.48058952314839537,0.48592940673893315,0.48592940673893315,0.4912692903294708,0.4912692903294708,0.4912692903294708,0.49660917392000853,0.5019490575105463,0.5019490575105463,0.5072889411010839,0.5126288246916217,0.5233085918726972,0.5393282426443103,0.5553478934159235,0.5606877770064612,0.5713675441875368,0.5873871949591499,0.6301062636834517,0.6514657980456027,0.6568056816361403,0.6728253324077534,0.7262241683131307,0.7315640519036685,0.7529235862658195,0.7636033534468949,0.7742831206279703,0.779623004218508,0.7849628878090457,0.7956426549901212,0.8063224221711968,0.8437016073049608,0.8864206760292626,0.9077802103914135,0.9237998611630266,0.9291397447535644,0.9344796283441021,0.9398195119346399,0.9504992791157152,0.9611790462967907,0.9611790462967907,0.9718588134778663,0.9771986970684038,0.9825385806589416,0.9932183478400171,1.0092379986116304,1.0199177657927057,1.0252576493832435,1.0466171837453944
1921,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.2796292040144028,0.28345974105569605,0.28345974105569605,0.28345974105569605,0.28345974105569605,0.28345974105569605,0.2872902780969892,0.2872902780969892,0.2872902780969892,0.2872902780969892,0.2872902780969892,0.2872902780969892,0.2872902780969892,0.2872902780969892,0.2872902780969892,0.2872902780969892,0.2872902780969892,0.2872902780969892,0.2872902780969892,0.2911208151382824,0.2911208151382824,0.2911208151382824,0.2911208151382824,0.2911208151382824,0.2949513521795756,0.2987818892208688,0.30261242626216195,0.30261242626216195,0.30261242626216195,0.30261242626216195,0.30261242626216195,0.30261242626216195,0.3102735003447483,0.31410403738604153,0.31410403738604153,0.31410403738604153,0.3332567225925075,0.3332567225925075,0.33708725963380065,0.33708725963380065,0.33708725963380065,0.33708725963380065,0.33708725963380065,0.33708725963380065,0.33708725963380065,0.33708725963380065,0.33708725963380065,0.33708725963380065,0.33708725963380065,0.33708725963380065,0.33708725963380065,0.33708725963380065
1925,0.13700905090093832,0.13700905090093832,0.14116084032217885,0.14116084032217885,0.1453126297434194,0.14946441916465997,0.14946441916465997,0.14946441916465997,0.14946441916465997,0.14946441916465997,0.14946441916465997,0.14946441916465997,0.14946441916465997,0.14946441916465997,0.15361620858590053,0.15776799800714109,0.16191978742838162,0.16191978742838162,0.16191978742838162,0.16191978742838162,0.16191978742838162,0.16191978742838162,0.16191978742838162,0.16191978742838162,0.16191978742838162,0.16191978742838162,0.16191978742838162,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.16607157684962218,0.17022336627086274,0.17022336627086274,0.1743751556921033,0.1743751556921033,0.1743751556921033,0.1743751556921033,0.1743751556921033,0.1743751556921033,0.1743751556921033,0.1743751556921033,0.1743751556921033,0.1743751556921033,0.1743751556921033,0.1743751556921033,0.17852694511334385,0.1826787345345844,0.1826787345345844,0.1826787345345844,0.18683052395582495,0.18683052395582495,0.18683052395582495,0.18683052395582495,0.18683052395582495,0.18683052395582495,0.18683052395582495,0.18683052395582495
1934,0.7509118214975327,0.7509118214975327,0.7509118214975327,0.7509118214975327,0.7509118214975327,0.7509118214975327,0.7509118214975327,0.7509118214975327,0.7509118214975327,0.7509118214975327,0.7509118214975327,0.7509118214975327,0.7552027461918043,0.7552027461918043,0.7552027461918043,0.7552027461918043,0.7552027461918043,0.7552027461918043,0.7552027461918043,0.7552027461918043,0.7552027461918043,0.7552027461918043,0.7552027461918043,0.7594936708860759,0.7594936708860759,0.7594936708860759,0.7594936708860759,0.7637845955803475,0.7637845955803475,0.7680755202746191,0.7680755202746191,0.7723664449688908,0.7723664449688908,0.7723664449688908,0.7723664449688908,0.7766573696631625,0.7766573696631625,0.7766573696631625,0.7938210684402489,0.8024029178287921,0.8066938425230636,0.8195666166058786,0.8324393906886934,0.8324393906886934,0.8324393906886934,0.8410212400772367,0.8410212400772367,0.8453121647715082,0.8453121647715082,0.8581849388543231,0.8624758635485946,0.8839304870199528,0.8968032611027678,0.905385110491311,0.9096760351855825,0.9096760351855825,0.9096760351855825,0.9096760351855825,0.9311306586569406,0.9311306586569406,0.9440034327397553,0.961167131516842,0.9697489809053852,0.9826217549881999,0.9997854537652864,1.0212400772366446,1.0298219266251878,1.0469856254022742
1938,1.094890510948905,1.094890510948905,1.094890510948905,1.094890510948905,1.094890510948905,1.094890510948905,1.094890510948905,1.094890510948905,1.094890510948905,1.094890510948905,1.094890510948905,1.094890510948905,1.1470281543274243,1.1470281543274243,1.1470281543274243,1.1470281543274243,1.1470281543274243,1.1470281543274243,1.1470281543274243,1.1470281543274243,1.1470281543274243,1.1470281543274243,1.1470281543274243,1.1470281543274243,1.1991657977059436,1.251303441084463,1.3034410844629822,1.3034410844629822,1.3034410844629822,1.3034410844629822,1.3034410844629822,1.407716371220021,1.407716371220021,1.407716371220021,1.407716371220021,1.4598540145985401,1.4598540145985401,1.4598540145985401,1.4598540145985401,1.5119916579770596,1.5119916579770596,1.5641293013555788,1.5641293013555788,1.616266944734098,1.6684045881126173,1.7205422314911365,1.7205422314911365,1.7205422314911365,1.7726798748696557,1.8769551616266946,1.8769551616266946,1.9290928050052139,1.9290928050052139,1.9290928050052139,1.981230448383733,1.981230448383733,1.981230448383733,1.981230448383733,1.981230448383733,1.981230448383733,1.981230448383733,1.981230448383733,1.981230448383733,1.981230448383733,1.981230448383733,1.981230448383733,1.981230448383733,1.981230448383733
1939,0.3366643509859456,0.3366643509859456,0.3366643509859456,0.3420082295730241,0.3580398653342596,0.3633837439213381,0.3633837439213381,0.3633837439213381,0.3633837439213381,0.36872762250841656,0.36872762250841656,0.37407150109549514,0.3794153796825736,0.3794153796825736,0.3847592582696521,0.3901031368567306,0.3901031368567306,0.3901031368567306,0.39544701544380917,0.41147865120504457,0.41147865120504457,0.4221664083792016,0.44354192272751564,0.4488858013145941,0.4542296799016726,0.4595735584887512,0.4595735584887512,0.4595735584887512,0.4595735584887512,0.4595735584887512,0.4649174370758296,0.4649174370758296,0.4756051942499866,0.4809490728370652,0.4809490728370652,0.48629295142414364,0.5076684657724577,0.5130123443595361,0.5183562229466147,0.5183562229466147,0.5237001015336931,0.5237001015336931,0.5290439801207717,0.5343878587078502,0.5343878587078502,0.5450756158820071,0.5504194944690857,0.5557633730561642,0.5664511302303211,0.5717950088173998,0.5717950088173998,0.5824827659915567,0.5878266445786351,0.5931705231657137,0.5985144017527921,0.5985144017527921,0.5985144017527921,0.5985144017527921,0.6038582803398707,0.6092021589269492,0.6145460375140277,0.6252337946881846,0.6466093090364987,0.6466093090364987,0.6572970662106558,0.6786725805589697,0.6893603377331267,0.7160797306685192
1942,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.4354329400033239,0.43875685557586835,0.43875685557586835,0.43875685557586835,0.43875685557586835,0.43875685557586835,0.43875685557586835,0.4420807711484128,0.4420807711484128,0.4454046867209573,0.4454046867209573,0.4454046867209573,0.4454046867209573,0.4454046867209573,0.4454046867209573,0.4454046867209573,0.4454046867209573,0.4454046867209573,0.4454046867209573,0.4454046867209573,0.4454046867209573,0.4454046867209573,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462,0.4520525178660462
1949,0.7457386363636364,0.7457386363636364,0.7457386363636364,0.7457386363636364,0.7457386363636364,0.8167613636363636,0.8167613636363636,0.8167613636363636,0.8167613636363636,0.8167613636363636,0.8167613636363636,0.8167613636363636,0.8167613636363636,0.8167613636363636,0.8167613636363636,0.8167613636363636,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272
1956,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02650951283672179,0.02854870613185424,0.02854870613185424,0.02854870613185424,0.02854870613185424,0.02854870613185424,0.030587899426986684,0.030587899426986684,0.030587899426986684,0.03262709272211913,0.03466628601725157,0.03466628601725157,0.03466628601725157,0.03670547931238402,0.03874467260751647,0.048940639083178694,0.05505821896857604,0.05709741226370848,0.05709741226370848,0.05709741226370848,0.05913660555884093,0.05913660555884093,0.05913660555884093,0.06933257203450315,0.06933257203450315,0.06933257203450315,0.06933257203450315,0.06933257203450315,0.06933257203450315,0.06933257203450315,0.06933257203450315,0.06933257203450315,0.06933257203450315,0.06933257203450315,0.06933257203450315,0.06933257203450315,0.06933257203450315,0.06933257203450315
1984,0.726691042047532,0.726691042047532,0.726691042047532,0.726691042047532,0.726691042047532,0.726691042047532,0.726691042047532,0.726691042047532,0.726691042047532,0.726691042047532,0.726691042047532,0.726691042047532,0.726691042047532,0.726691042047532,0.7312614259597806,0.7312614259597806,0.7358318098720292,0.7358318098720292,0.7358318098720292,0.7404021937842779,0.7404021937842779,0.7404021937842779,0.7495429616087752,0.7495429616087752,0.7495429616087752,0.7541133455210238,0.7541133455210238,0.7586837294332724,0.7586837294332724,0.7586837294332724,0.763254113345521,0.7723948811700183,0.7723948811700183,0.7769652650822669,0.7815356489945154,0.7906764168190129,0.8043875685557587,0.8226691042047531,0.8318098720292504,0.8409506398537478,0.8455210237659964,0.8546617915904936,0.8592321755027422,0.8638025594149908,0.8683729433272395,0.8729433272394881,0.8729433272394881,0.8729433272394881,0.8775137111517367,0.8820840950639853,0.8912248628884826,0.9003656307129799,0.9003656307129799,0.9003656307129799,0.9003656307129799,0.9003656307129799,0.9049360146252285,0.923217550274223,0.9277879341864717,0.9369287020109689,0.9506398537477149,0.9597806215722121,0.9872029250457038,0.996343692870201,1.0054844606946984,1.0054844606946984,1.023765996343693,1.046617915904936
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653,0.005496921723834653
1993,1.8536201763747682,1.8536201763747682,1.8536201763747682,1.8536201763747682,1.8536201763747682,1.8536201763747682,1.8536201763747682,1.8536201763747682,1.8592372072122676,1.8592372072122676,1.8648542380497668,1.8648542380497668,1.8760882997247657,1.8929393922372633,1.8985564230747625,1.9266415772622594,1.9378756389372576,1.943492669774757,1.9547267314497556,1.982811885637252,2.0277481323372464,2.0389821940122452,2.0558332865247433,2.0670673481997417,2.0839184407122393,2.089535471549739,2.106386564062237,2.128854687412234,2.1400887490872327,2.151322810762231,2.168173903274729,2.207493119137224,2.218727180812223,2.2411953041622197,2.2524293658372185,2.2917485816997134,2.3085996742122115,2.3310677975622083,2.3703870134247036,2.409706229287199,2.449025445149694,2.488344661012189,2.5051957535246867,2.510812784362186,2.5164298151996856,2.5332809077121836,2.5501320002246812,2.5501320002246812,2.5613660618996796,2.5782171544121777,2.6119193394371734,2.64000449362467,2.656855586137168,2.6680896478121667,2.724259956187159,2.7411110486996573,2.774813233724653,2.7972813570746506,2.8253665112621467,2.864685727124642,2.943324158849632,3.010728528899624,3.1006010222996125,3.162388361512105,3.2466438240745945,3.314048194124586,3.4488569342245685,3.5274953659495587
1994,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5691275167785235,0.5798657718120805,0.5798657718120805,0.5798657718120805,0.5798657718120805,0.5798657718120805,0.5798657718120805,0.5798657718120805,0.5798657718120805,0.5852348993288591,0.5852348993288591,0.5852348993288591,0.5906040268456375,0.5906040268456375,0.5906040268456375,0.5906040268456375,0.595973154362416,0.595973154362416,0.6013422818791947,0.6013422818791947,0.6067114093959731,0.6174496644295302,0.6228187919463087,0.6281879194630873,0.6281879194630873,0.6281879194630873,0.6335570469798658,0.6389261744966444,0.6496644295302013,0.6496644295302013,0.6496644295302013,0.6550335570469799,0.6604026845637584,0.6604026845637584,0.6765100671140939,0.6926174496644295,0.6926174496644295,0.697986577181208,0.7033557046979866,0.7302013422818792,0.7570469798657717,0.7677852348993289,0.7677852348993289,0.7731543624161074,0.7838926174496644,0.7838926174496644,0.789261744966443,0.7946308724832214,0.7946308724832214,0.8268456375838926
1997,0.37901628047204755,0.37901628047204755,0.37901628047204755,0.37901628047204755,0.3854767852528211,0.38763028684641226,0.38763028684641226,0.3919372900335946,0.3919372900335946,0.39624429322077703,0.39624429322077703,0.39624429322077703,0.39624429322077703,0.4070118011887329,0.41777930915668876,0.42423981393746235,0.43500732190541824,0.4457748298733741,0.4500818330605565,0.45223533465414767,0.4608493410285124,0.4673098458092859,0.4716168489964682,0.4845378585580153,0.4888448617451977,0.4909983633387889,0.49745886811956247,0.5060728744939271,0.5211473856490654,0.5319148936170213,0.5340683952106124,0.553449909552933,0.5663709191144801,0.5814454302696184,0.5900594366439831,0.613747954173486,0.6288224653286243,0.6331294685158066,0.6374364717029891,0.6395899732965803,0.6438969764837625,0.6482039796709449,0.6589714876389008,0.6675854940132656,0.6718924972004479,0.6761995003876303,0.6805065035748127,0.6826600051684039,0.6934275131363598,0.7020415195107244,0.7128090274786804,0.7278835386338186,0.732190541821001,0.745111551382548,0.7494185545697304,0.7580325609440951,0.7601860625376863,0.7644930657248686,0.7666465673184598,0.7709535705056422,0.7731070720992334,0.7817210784735981,0.7860280816607804,0.7903350848479629,0.7903350848479629,0.7903350848479629,0.7924885864415541,0.7924885864415541
2007,0.4022646007151371,0.4022646007151371,0.4022646007151371,0.4022646007151371,0.40598927294398096,0.40598927294398096,0.40598927294398096,0.40598927294398096,0.40598927294398096,0.40598927294398096,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.40971394517282483,0.4171632896305125,0.4171632896305125,0.4171632896305125,0.4171632896305125,0.4208879618593564,0.43578665077473183,0.43578665077473183,0.4395113230035757,0.4432359952324195,0.4432359952324195,0.4432359952324195,0.4432359952324195,0.4469606674612634,0.45441001191895114,0.458134684147795,0.4655840286054827,0.4655840286054827,0.47675804529201427,0.47675804529201427,0.47675804529201427,0.47675804529201427,0.47675804529201427,0.47675804529201427,0.47675804529201427,0.47675804529201427,0.47675804529201427,0.47675804529201427,0.47675804529201427,0.47675804529201427,0.47675804529201427,0.47675804529201427
2008,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.01431229426077,0.02862458852154,0.02862458852154,0.02862458852154,0.02862458852154,0.02862458852154,0.038166118028720004,0.038166118028720004,0.042936882782310004,0.042936882782310004,0.042936882782310004,0.047707647535900004,0.047707647535900004,0.05724917704308,0.05724917704308,0.05724917704308,0.05724917704308,0.05724917704308,0.05724917704308,0.052478412289490003,0.052478412289490003,0.052478412289490003,0.052478412289490003,0.052478412289490003,0.052478412289490003,0.052478412289490003,0.052478412289490003
2009,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.05147784307837502,0.052550298142507834,0.052550298142507834,0.052550298142507834,0.053622753206640644,0.05469520827077345,0.05684011839903908,0.05898502852730471,0.06005748359143751,0.06005748359143751,0.06005748359143751,0.06434730384796877,0.06434730384796877,0.06541975891210158,0.0664922139762344,0.0664922139762344,0.0664922139762344,0.0664922139762344,0.0664922139762344,0.0664922139762344,0.0664922139762344,0.0664922139762344,0.0664922139762344,0.0664922139762344,0.0664922139762344,0.0664922139762344,0.0664922139762344,0.0664922139762344
