huc6,k_levee_1,p_levee_1,k_county_1,p_county_1,k_levee_2,p_levee_2,k_county_2,p_county_2
160401,5.551115123125783e-17,1.0,0.009469693971612902,0.030616588059191385,5.551115123125783e-17,1.0,0.044696955546007056,2.99646213113999e-07
170102,0.028985454545454554,0.00015959860602081776,2.5382394817186267,2.7255703305769907e-11,0.02337555555555558,0.0004313630421984947,2.8768397922283055,7.884054986232103e-13
170103,6.938893903907228e-18,1.0,0.7231170791872783,5.62533446204489e-10,6.938893903907228e-18,1.0,1.3992715860865164,1.8450850901617573e-05
170200,5.551115123125783e-17,1.0,5.316908428932594,1.7920884941810546e-09,5.551115123125783e-17,1.0,3.817558036559907,9.223774994152308e-12
170300,0.006119393939394091,0.02529324958545631,2.329366217958995,1.0175865272017768e-07,0.05677290470494478,0.0004272450838600953,4.609328326579794,5.27316936757974e-07
170401,2.7755575615628914e-17,0.10122151579386647,0.803774215527139,3.821340379309822e-08,2.7755575615628914e-17,0.10122151579386647,1.1147419011398965,4.5599254408095716e-10
170402,0.026403495270162003,0.010543955710969869,3.736675117034359,1.3672527309433468e-07,3.3306690738754696e-16,1.0,4.3025262337635155,4.0362477916894505e-09
170501,0.006159307359307406,0.025293249585455115,3.2401053519312377,7.218121511929231e-10,5.551115123125783e-17,0.017774059591226733,4.083506814594939,2.78486633271485e-11
170601,3.469446951953614e-17,1.0,1.8510446236825775,3.7281777465406235e-11,3.469446951953614e-17,1.0,2.5643470568424114,8.554938152028034e-08
170602,1.3877787807814457e-17,1.0,0.1189319531481976,2.2266302149832802e-07,1.3877787807814457e-17,1.0,0.17044388190028426,7.404530620298634e-09
170603,0.011736363636363652,0.0009549402370645238,2.930204930044175,1.7876119892885206e-12,0.006593939393939402,0.0017128741493214758,3.4310146533056223,5.166077684036631e-10
170701,0.16702823546553558,0.0017537570491191787,4.144819306353597,6.330284144008636e-07,0.25985456672281537,8.948452786217151e-07,3.577829207256441,1.4180978309708517e-08
170800,1.3877787807814457e-17,0.022203904140477255,0.6755292357257798,2.3645195953829874e-10,1.3877787807814457e-17,0.022203904140477255,0.5883886164229604,1.310146970971525e-08
171100,0.3976675773362941,3.881720271441375e-07,22.207781403062725,6.048319754214409e-12,0.6176469017616122,3.2908015444860325e-10,39.73631504572022,3.5550303593694225e-11
180101,0.007937662337662368,0.005691829882963593,2.041534578588493,9.49492172219176e-12,0.022851750154607345,0.0007073802340198227,2.389303875887478,9.178753468248982e-11
180102,6.938893903907228e-18,0.022203904140477255,0.14657793567423738,3.718029105427044e-05,0.007975757575757577,0.0017128741493214626,0.3492023472574195,2.7033160550878205e-07
180200,0.028363636363636376,0.0026901027157457077,0.6466170027889495,8.650393684999415e-07,2.7755575615628914e-17,1.0,0.4136530562656904,6.6544447491923e-06
180201,2.6947442338417735,5.892656497274723e-11,70.04230548997299,5.0007704709962143e-11,1.7859856907701293,1.7962544928859744e-11,49.1336929466668,2.1693168560556177e-13
180400,0.18124887445542243,3.0248389131199068e-05,23.19309515349623,2.4996785704475597e-11,0.5952628197704656,3.303355009592083e-08,31.712354449029775,2.22741470611278e-10
180500,1.017755838435209,9.567761535233335e-09,49.76798447661068,1.2618803422499697e-10,0.9199166974226598,2.7861852074950054e-09,29.97659839098722,4.420862110676368e-09
